Bus Index, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0
147, 0.9,0.9,1.0325924765917114,1.0173909090909097,1.0205696199956573,0.9495192626815299 
148, -0.0,-0.0,-0.0,0.0,0.9,0.9154164689971447 
149, 0.0,-0.0,-0.0,-0.0,0.0,0.9065906528989078 
150, 0.0,0.0,-0.0,0.990375779746968,0.9545066342576435,0.9 
151, 0.0,0.0,0.0,-0.0,0.9000000000000001,1.1 
152, 0.0,0.0,-0.0,0.9,1.1,1.1 
153, 0.0,0.0,-0.0,-0.0,0.0,0.0 
154, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
155, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
156, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
157, 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
158, -0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
159, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
160, 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
161, -0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
162, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
163, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
164, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
165, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
166, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
167, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
168, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
169, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
170, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
171, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
172, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
173, 0.0,0.0,-0.0,-0.0,-0.0,0.0 
174, 0.0,0.0,0.0,-0.0,0.9,1.1 
175, 0.0,0.0,0.0,-0.0,-0.0,0.0 
176, 0.0,0.0,-0.0,-0.0,0.9,1.1 
177, 0.0,0.0,-0.0,-0.0,-0.0,0.0 
178, 0.0,0.0,0.0,-0.0,0.9,1.1 
179, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
180, -0.0,-0.0,0.0,0.0,0.0,0.0 
181, -0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
